Bedrooms,Bathrooms,SquareFootage,Zipcode,Price
1,1.5,3633,62022,698393.3338924798
8,2.0,2656,16487,601158.2971263865
5,3.5,2731,30997,577829.6907839179
5,2.0,1132,56456,307009.58701801795
4,3.0,5684,87988,1161588.0172403418
8,3.5,2642,90908,526625.45908388
8,4.5,957,69416,346043.9825832444
8,4.0,977,54767,349555.4754536366
7,4.5,2819,88970,508336.9685187679
2,2.0,5744,87952,1021142.0777672108
1,2.5,5088,94784,934741.3023651466
4,3.5,5822,38194,1168694.9274538867
8,4.0,5397,43785,1200000.0
8,5.0,3907,68676,1050870.7907456344
3,1.0,3196,18373,484272.4441041893
4,4.5,1383,40283,389960.5444296177
8,4.5,2979,65911,620172.0482329819
4,3.5,4203,36414,897673.8043004449
2,2.5,1582,24378,322126.5558675306
3,2.0,4542,93872,1093874.4305508682
4,2.0,3190,14700,664166.180546345
1,3.5,1642,74143,342377.1728885016
1,4.5,5867,73229,1045963.8062628895
5,4.0,3138,23901,825539.7958860426
3,1.0,1461,32597,322379.30047120876
3,3.5,2476,43428,527623.9183303895
5,4.0,2435,45687,501318.92402220535
4,4.0,4808,39493,1113912.315794764
3,5.0,4126,61224,861423.555781871
1,3.0,2285,41852,470570.2730155767
1,1.0,4001,20932,597449.7677294266
8,1.5,2222,98545,568203.4857555665
2,2.5,5557,74202,979825.4320356289
3,3.0,3257,43583,620396.3792272492
4,5.0,2532,57278,593473.48869712
5,1.0,1107,39865,204098.47611307155
5,2.0,5161,22289,985341.4833960825
4,3.0,4078,80270,926372.1797878657
7,2.0,3256,95549,668348.6887273311
6,2.5,1721,45521,289381.9728006279
2,2.0,889,16505,213830.7658804645
5,2.5,3429,54327,636918.7753840974
3,1.0,2809,75519,472040.17787820066
2,4.5,5412,80221,870538.4501106553
3,2.5,2000,28409,410915.7598544414
7,4.0,1166,29517,331671.99999129877
1,1.5,2073,54533,313264.6706866496
2,1.5,5689,40475,913107.0694785631
8,3.5,5836,25327,1200000.0
5,1.5,2587,65344,622759.0298754842
2,3.5,4387,13671,1046958.9967452895
2,1.5,4465,80477,839578.223580271
2,2.5,3860,88002,711963.1829038863
6,4.0,4147,60756,777182.7283068644
2,4.5,3851,93822,607153.2243037587
3,2.0,5900,54959,865284.1138208418
1,5.0,5654,80124,1162455.8540773238
7,1.5,2316,38080,575667.5208844666
4,4.5,1612,34544,401220.7185295901
2,4.5,1910,86347,374347.5166168155
5,2.5,5170,28733,910401.9038387199
2,1.0,1217,64211,295382.650393902
5,1.0,5336,50696,846186.573904361
3,1.5,4857,58093,793034.6778840036
5,5.0,2582,57042,491335.7212877221
8,1.5,2828,63516,573206.7992008004
4,1.5,5420,47487,887260.7342856906
1,3.5,1068,50849,241192.4459637404
5,4.0,4716,24550,885350.5424955342
5,4.0,4955,86400,923558.7322289337
1,5.0,1739,94597,359115.4388692189
4,3.5,2036,59699,434896.8159597325
2,4.5,1136,88160,237380.40898359532
5,3.5,1551,78897,397441.3239014277
1,1.5,3413,23707,612932.7630159826
8,1.0,3606,11924,750173.7411794963
8,3.0,4594,88183,845899.3143185633
3,5.0,2440,39018,489667.3246003333
1,4.5,1450,97163,354556.0263887113
3,2.5,2571,31031,503837.27279883425
8,3.0,5976,75164,1174931.72781193
4,3.0,1791,78237,465121.6552612894
2,3.5,4520,59573,821478.2450869434
1,2.0,5228,26719,1061503.4270589158
7,3.0,2662,19718,605810.4944273995
8,1.5,3646,10056,827477.6937983416
8,1.0,4999,25352,884526.293257732
7,1.0,4158,57820,818589.9375996504
6,4.0,5111,78683,1003701.9828674308
8,1.5,904,79073,248472.51292418758
5,2.5,5508,98348,1017473.6750081657
4,3.0,3447,10721,863732.2845949346
1,4.0,3035,92305,730224.9990201639
7,1.5,3404,61969,658201.1967927003
5,3.5,2584,50194,481724.75061009335
7,1.0,4536,56556,931618.5480037442
1,4.0,1312,56775,303553.13393937895
3,5.0,3495,89882,630997.2739483645
1,3.0,2281,49883,519854.99766355834
6,3.0,1933,20911,409809.1297264081
1,2.5,3798,75795,722172.1957438724
1,2.0,774,30872,134196.06749705927
6,5.0,3805,84327,910223.7630949231
4,3.0,5785,83072,1133068.1618407266
8,4.5,2016,95968,538618.9574527981
1,5.0,2587,54537,548759.1920394582
6,3.0,5453,95077,1196206.1963127404
5,5.0,2372,26860,486488.0569991259
3,1.5,4866,80819,1045559.1788443866
3,5.0,1674,40743,285421.94012600125
1,2.5,5360,52559,969926.8134502782
4,3.5,1191,82941,280539.2024234129
4,3.5,3578,42205,757954.9257144971
5,3.5,5864,99944,1168433.8435363024
1,1.5,4582,27645,777458.7518347672
3,4.0,3010,81859,537056.2933624887
4,3.5,1447,81473,291374.5119174232
1,1.0,1093,60734,206304.58577886363
7,1.5,1145,40431,363882.2773944116
4,4.0,5599,70914,1059031.1176780364
6,1.0,2886,27882,489023.85879875376
7,1.0,3297,88539,707705.399837289
8,1.0,4437,53346,808887.4749363908
4,4.5,2140,22979,458276.81066421024
3,2.5,1483,54828,371882.7288133569
2,2.5,4556,17228,1014677.3872546101
7,1.5,3694,84836,587439.6720226723
8,1.0,2965,84217,620417.3678151582
5,5.0,5600,83803,1200000.0
5,4.0,3947,80908,736426.9202182388
3,2.5,3671,48918,616593.2238020486
4,3.5,4275,20920,1024139.603716905
1,1.5,5315,92392,1006872.3768171519
4,4.0,1552,37785,376401.36186415737
3,1.5,3900,92757,818666.3654328145
5,4.5,4335,35178,959925.0198141196
4,4.5,3779,81997,677044.9348203563
5,1.0,3563,93401,702962.433802117
7,4.5,4627,24052,872196.6382508074
8,1.5,3847,82868,731265.8591993996
1,3.5,5015,59383,897554.9829814354
7,1.0,3957,10327,625801.5542764062
5,3.0,5571,98301,1197462.0920937583
5,4.0,5448,80775,980081.6866527058
2,1.0,3304,85614,679721.8823147202
2,1.5,1637,17038,372388.25092650735
7,4.0,670,18048,212433.0172286379
6,3.5,3474,24954,716966.3686101853
7,2.0,705,67541,185487.84099910854
2,1.5,1369,55471,282355.6974806664
5,2.5,2609,78315,504679.1770897551
3,2.0,3540,23225,836109.2442055035
7,4.0,2792,95256,721285.3995233442
5,4.5,4095,23531,915766.279405997
3,1.5,4911,80871,753657.2680852665
3,4.0,5812,19530,1200000.0
2,4.5,4955,69035,966399.7126799843
7,3.5,1533,34791,380027.4315511604
4,3.5,1174,11649,352933.2233168798
1,1.0,4530,23472,700831.5506839595
2,2.5,4980,78398,966999.8252822707
2,1.0,4687,37134,781978.0272293707
4,2.5,3131,76453,664721.696873802
1,1.5,3019,22444,642246.0394958612
5,3.0,669,51121,185156.68152156076
6,5.0,5074,96057,1095113.230114395
7,2.0,1902,48217,426447.8573844257
6,4.5,4414,32066,982937.3637853101
5,2.0,2949,78347,590820.7704237917
8,3.5,854,46189,288263.7595488021
2,2.5,2307,84826,466535.62460288557
1,4.5,5387,73477,934616.2348661799
2,3.5,5983,45489,1200000.0
3,4.5,1433,37284,298664.4006812459
2,1.0,3364,34698,712008.3764030865
2,3.5,3071,53660,690896.2449455484
5,1.0,4342,29637,689272.8748751705
5,1.0,2635,58024,547213.9799173757
5,4.5,2567,70405,546075.4624156981
6,4.0,699,71305,211124.41584279347
3,2.0,2452,43556,467910.784870771
8,3.5,3783,92176,911493.6077452592
8,5.0,2955,79561,562915.6424660041
5,4.0,711,82277,256609.94505126931
1,2.0,3758,13654,699760.1644260503
6,3.5,782,50428,232507.78051132747
4,2.5,4452,48036,906723.8810453152
1,2.0,764,54549,140195.88079153872
7,5.0,2737,75355,623952.9692803902
7,1.5,2623,72119,514436.21594058076
1,1.0,1054,99096,193231.05619944743
5,1.5,2885,56257,557493.0224169344
4,4.0,5422,25987,1016166.5956518291
4,1.0,1141,30810,254810.4271722632
6,3.5,5717,30311,1166005.5087334672
4,4.0,3265,64478,780223.1639785679
7,5.0,3049,44920,768239.9856002335
3,4.5,5537,18738,1195758.499947232
5,3.5,4533,83424,884109.7438528987
4,2.0,3486,72232,697007.1400060012
6,4.5,5214,15474,1022173.1041648935
7,4.0,4892,69026,925533.4219187853
3,2.0,4504,76024,814141.2986976734
2,5.0,2288,60974,515385.11921488715
2,1.5,5695,34144,1042478.34532605
3,2.0,2237,15622,548381.4259952694
7,1.5,5328,62273,881488.0791666295
6,1.0,5270,49214,756852.3161393886
3,2.5,4682,67993,687971.3396940843
5,3.0,5803,35223,1100829.7865029161
5,3.5,5734,31865,1093348.1623852185
2,3.0,2490,84108,520212.02436339593
4,1.0,3805,73649,671184.902293213
6,2.0,1077,53026,331222.33786406793
2,1.0,2966,99037,505896.4981406904
4,3.0,3126,69207,726031.4342642449
4,3.0,966,36866,281913.1573483742
8,3.5,2436,22416,622127.2069843357
5,4.5,2315,35775,448866.6141989864
7,1.0,612,39080,225550.18269936892
1,2.5,1135,80423,213259.73113022986
7,1.0,3839,29374,687216.5335448199
1,5.0,2917,68451,678311.4736243153
3,4.0,4642,62599,947376.7330301567
5,4.0,975,92141,273250.76096620987
4,3.0,2324,25684,470831.8785269406
6,4.0,856,34002,303373.9425370373
1,1.5,2864,32972,540305.5021274701
7,2.5,1049,76153,282349.959962499
4,4.0,1493,56404,320719.2367096861
1,2.0,3812,16309,628413.0887547142
1,1.5,1784,94675,366484.6767535243
8,1.5,3823,78326,603544.4974788408
1,1.0,5979,17826,1200000.0
6,3.0,1908,22134,560685.881193462
5,3.5,5305,29693,961280.415781823
6,3.5,1516,14054,324359.16702712455
2,5.0,747,26090,205772.33544894395
4,2.5,5351,99344,953939.1094995795
5,1.0,2714,25569,501654.4123199065
8,3.5,4616,42227,760314.0444550217
5,3.0,4540,16508,1039964.2285728456
5,3.5,4671,26608,948669.1493377737
7,2.0,5998,99059,1124008.741586732
5,1.5,3395,85969,620935.1958307235
8,3.5,1042,34520,312064.02535425895
6,1.0,3544,87424,712456.8749276579
5,4.0,4536,40932,878458.8702142497
3,4.0,998,29734,279056.29265839345
4,4.0,1751,79363,412109.79003377585
5,1.0,4392,60555,939178.3540080484
4,2.5,3595,26257,743167.0308065142
3,4.0,2816,42194,544128.7495219446
3,5.0,2307,26793,470819.45681568567
4,3.0,3931,44684,819816.5620659187
1,1.5,2587,63219,420459.35635105474
2,4.0,5202,12859,1024383.1204810091
7,1.0,3168,49840,576470.7809671891
1,4.0,760,69327,184233.00441454176
1,3.5,5035,44819,895583.8458724611
6,4.0,4504,95621,981264.5298625386
7,2.0,4173,83750,966190.0455639404
7,2.0,3777,51704,700283.8185770473
1,4.0,2425,76137,496498.34225721407
5,1.5,4524,70379,714310.1271276363
6,1.0,2223,34318,456477.77757417265
6,5.0,1776,90987,389069.4149840745
3,5.0,5518,73956,1065912.7756615474
8,4.0,4320,15274,837875.1547304371
7,4.0,5480,28226,895602.6756776827
1,2.0,3820,53634,633889.3689590095
3,1.5,3859,74501,582688.944873579
4,4.0,730,29046,244245.43165199703
2,5.0,4162,84210,848174.4632965086
8,1.0,2099,94559,378834.44418170344
8,2.5,3388,31910,770991.9064534837
8,3.5,5476,21503,1200000.0
6,4.0,4308,58392,1057080.8060932374
4,4.0,2307,71472,451406.49983196513
8,1.5,2369,80904,518437.22848865704
4,2.5,1918,99063,458665.62919627194
5,3.0,3979,55335,867177.452163143
8,1.0,3373,32487,722544.4785896897
2,1.0,3590,46593,527094.5757037369
4,2.0,3644,85927,689489.0645198018
4,2.0,975,19874,294031.90300252155
2,4.5,3636,64822,683353.9705060399
8,5.0,1260,63948,459005.3638528008
2,1.0,2003,13608,382075.8462740416
4,1.5,1340,64501,307537.0479903597
2,1.5,903,63912,220792.47817079793
4,2.5,1685,37546,401525.4047879461
4,1.5,5481,78203,834779.223416155
5,4.0,3779,72496,684138.7262256448
1,5.0,1810,65186,449873.08899642195
4,4.0,3634,52346,738479.88172612
8,3.5,828,15230,211261.80407411724
3,1.0,3719,35720,707721.5405587765
6,5.0,2454,53023,587765.3246367845
7,3.0,867,47602,247150.163523493
1,3.0,3374,77082,683434.7674945898
1,3.5,3449,25050,754135.3194023707
1,5.0,4949,61315,761804.1378611447
5,4.5,5565,62164,1200000.0
4,4.5,2734,40134,494594.105591111
5,4.5,5900,25640,1200000.0
4,1.0,5744,96364,1200000.0
8,1.0,4059,71671,687784.0511385867
5,4.5,2869,24284,602307.6221682959
5,3.0,1589,70526,382108.9938866994
6,5.0,5092,13423,1066667.1895550657
3,1.5,1537,38577,396045.060325385
5,5.0,1039,68900,384546.29419107136
6,4.5,2958,94606,646835.7926149904
2,5.0,2607,77868,518171.45805720834
3,2.5,3945,16066,822805.0896670066
8,1.0,4730,93576,929420.3115879587
5,1.0,5416,67888,1006755.6700667798
7,3.0,4343,18583,762959.2383960476
1,1.5,1118,48057,234868.62525911815
2,4.5,868,32604,284280.7006010324
2,3.0,5333,36564,1036715.2231580889
8,3.0,4785,71429,1073025.2959729505
6,1.5,5761,98393,1200000.0
2,4.0,1988,38941,476472.68724468705
3,4.5,2294,65511,534764.4371277452
5,1.0,3873,47962,821511.3654838842
5,1.5,1989,48573,431823.59978385485
7,2.5,4465,35692,850204.151223958
8,3.0,3629,68420,697949.822426617
1,1.5,2935,92415,578687.6140988368
6,1.0,4274,45763,708037.8681221474
1,5.0,5176,92013,909861.6925617391
2,1.0,1100,55680,197018.9832602872
8,2.5,2261,16393,542124.6014871337
7,1.5,2699,43488,636479.744958608
1,2.5,702,31459,162684.9940216422
3,4.5,3346,22554,611037.8557388118
5,4.5,3876,47867,809272.6397204893
2,5.0,3685,88104,625794.6640848753
7,3.0,4137,55015,898673.6049266459
1,4.0,1927,15057,307396.8410751825
6,2.0,3074,93026,584302.9172689251
3,2.5,2279,15305,499175.04095884843
3,5.0,4346,71276,794357.1896344579
1,1.0,3162,42740,707860.0735409274
5,1.5,4763,34118,734748.6972649517
1,3.0,3917,16674,576237.4839621818
2,2.0,3036,52331,522254.6455808909
1,1.5,907,25316,181611.7519756815
3,1.0,4596,26217,752474.3972797502
7,2.0,1689,77541,336482.03173654847
1,1.0,5155,24602,846361.7586411464
5,1.0,2994,97181,613890.8363837592
8,1.0,4604,23987,1098505.3513239822
7,4.5,1266,59915,311530.1276173704
6,2.0,5752,23543,1200000.0
4,1.0,4763,37944,896513.7373057359
1,4.0,2834,68241,621516.7972408271
5,2.0,1836,19144,509672.6810798992
7,4.5,2223,48459,677222.369439703
5,2.5,1974,49827,373219.8719197921
6,2.5,3911,40741,709480.8185182716
3,3.0,776,80015,189203.85795874332
5,3.5,1953,79734,450515.4528230459
7,4.0,3528,84627,864036.3907615667
5,2.5,1225,79741,326113.2043860961
5,4.5,3254,79177,548316.5800518256
5,3.5,4208,13543,772909.6679216034
2,1.0,4315,15591,849881.0188136584
2,1.0,4874,66395,847728.1242227926
3,5.0,994,70434,299341.9154937701
1,3.5,1768,39055,299449.00453123695
5,4.5,5571,16116,868471.4165512695
6,4.0,5657,65485,1045806.1449119521
1,3.5,797,76297,225991.57501957793
6,2.5,1568,12407,341219.63146412146
1,4.0,4508,41594,709147.2270057993
3,5.0,3755,76421,878861.6024690993
5,4.0,5364,45411,913892.9706021579
5,1.0,3104,86661,592900.2682912663
4,5.0,1876,97030,530591.0493199469
6,2.5,4767,65444,982332.4150267997
1,2.0,4918,97581,872804.1863661446
1,2.5,1869,97983,424848.4382355164
8,2.5,1964,36238,414260.1643624758
8,1.5,1523,51703,341994.21200197306
2,1.0,1070,45196,232245.56135836954
4,1.0,3616,87221,688033.6850552055
7,4.5,2654,22738,510730.375630811
8,1.5,4883,25772,886992.9279519739
7,3.0,2651,75270,581053.5044182735
2,2.5,3554,86169,656359.090475353
2,4.5,1748,33492,425336.37828743533
2,1.5,3686,64979,760017.5601486233
6,5.0,1559,60338,365787.40674962534
6,4.0,1229,74551,327494.83578676044
3,4.0,1374,46855,317749.82809581386
3,1.0,959,16228,189116.26342733877
2,1.5,1117,78367,211761.81501955094
4,2.5,1943,30045,374967.1461786748
1,2.5,2569,93668,550982.1885701488
6,2.0,5616,86591,858014.7273381919
4,4.0,3827,34318,702652.9805272607
5,4.5,3499,68458,730254.076156669
6,1.5,1534,23795,388091.381766637
6,2.5,2586,95184,528121.1659780262
3,2.0,5596,64524,899991.3041122672
1,1.5,5914,97694,1090092.5507800484
1,3.5,976,31747,226004.60318661883
8,2.5,4160,98770,895314.1301566358
7,3.5,2374,57373,571883.0754847404
7,1.5,2105,41560,453972.52938476147
7,2.5,5963,21282,1141148.0271171997
7,3.5,3254,43831,730580.6374230592
5,3.0,1610,73073,370178.7769466781
5,2.0,5890,33043,996660.78127604
6,4.5,4077,75322,876474.1304580603
2,4.0,1830,62900,423407.64494927827
3,2.0,1777,30929,339293.4998076495
3,3.5,4457,45500,884350.8251002419
7,2.5,2695,11872,510609.11007208214
6,3.0,2272,47488,514319.54613361275
8,3.0,2528,77505,514288.9406006384
4,4.0,4439,35460,845813.2934967005
2,3.0,3778,22155,812208.8188469186
6,2.0,4868,21870,900679.7016471843
2,3.0,3153,13717,620887.2126187125
2,4.0,3045,11374,677629.8276721342
2,3.0,4989,31826,915133.504477154
6,3.0,1151,84215,390206.1102340864
7,5.0,3497,23427,844642.0296213137
3,2.0,1639,74442,395172.3471692605
3,3.5,1484,99100,311449.85768303636
7,1.0,3651,44708,609438.9159001787
2,3.0,5922,34271,1137688.439457202
4,4.5,4829,73572,1091458.7781735884
1,3.0,5466,26631,905112.2015213396
6,5.0,4197,29887,800691.5315914019
1,3.5,3155,35259,517850.1691996119
8,4.5,1689,67987,402172.5402474922
7,4.5,5175,59630,910176.5229113501
4,2.0,5558,29144,968864.6011204157
6,4.0,1058,88191,326618.0729496184
7,4.0,5321,59060,1019857.895839414
2,3.5,4854,65092,948621.7296881786
3,4.0,5973,30836,1194594.4182337208
1,1.5,2607,76904,385908.3937434867
5,5.0,2520,54456,651948.9624450813
5,1.0,5635,46380,1037468.6206793974
4,1.0,5127,87735,751339.6510698631
2,2.0,5746,21569,1167807.387538112
8,2.0,1603,41182,372117.6218580162
1,1.0,3683,88651,574746.7180880089
2,4.0,2714,31649,483660.7779221768
1,2.5,3189,93731,596772.2647595534
4,1.5,2743,37003,556017.7179840102
4,3.0,4910,26551,932812.9514572966
8,3.5,2841,33826,654942.301970483
5,5.0,5580,34729,1179959.8637084782
2,2.5,2686,61696,421548.8584202361
6,1.5,1538,13868,349116.3246301525
5,3.0,5634,51274,942069.4742051185
2,2.0,4901,48718,832178.5082304509
5,1.5,4570,42353,734975.4207551186
6,1.0,5637,51682,924500.0145672655
3,1.5,4599,40653,705645.1919727771
3,3.5,5250,24141,1088988.5985063692
8,4.5,4008,21537,843618.7091201097
3,2.0,1370,40401,298380.63406254654
3,5.0,848,37387,268640.3118026863
7,5.0,5793,91690,1167468.647068426
1,1.5,972,16630,155136.84364607919
7,4.5,3526,53461,796435.6689220287
7,3.0,4457,90314,899035.024659229
8,2.5,5530,54293,886413.8637911999
7,3.0,1301,33070,384123.47392769397
3,2.5,2785,23416,595770.6854838468
6,4.5,1541,18629,376636.9270100591
8,2.5,4514,73444,1084194.257871738
8,3.5,5691,18360,1015023.3545212628
4,1.5,1393,22011,285143.2072755279
8,3.0,1277,50721,413859.65651081206
4,3.5,2161,46069,539590.7084920364
8,3.0,4653,63270,793692.3712016229
1,1.5,1052,21227,171881.20072221308
3,4.0,3066,49587,706942.4984096393
8,2.5,4256,71720,743301.5581466259
3,4.5,5834,54550,1200000.0
3,4.0,4746,78305,933700.2151180076
5,4.0,4354,86028,816718.0839867174
8,5.0,809,63651,288988.82982504694
2,1.0,5583,61332,1062408.6630121225
5,3.5,2526,78881,629165.039743865
2,3.5,5545,78201,1051144.0644716844
3,3.5,4566,34807,818051.7435094302
3,3.5,2477,53552,583166.1380130928
5,4.0,1226,87902,406815.77181226906
5,3.5,3326,84861,730218.7432222833
2,1.0,2058,80976,367175.5994824844
4,2.0,3424,67300,718089.6506581171
2,1.5,1850,36951,376743.87403392314
5,3.5,5358,30264,1156380.2503505351
6,4.5,4963,29121,941438.5493523526
5,2.0,2763,94351,595109.4934312388
6,4.5,2223,60539,437399.2190111469
1,4.5,2453,40311,490291.6513622011
5,3.0,1353,52397,275862.0656350285
1,4.5,2468,29749,566854.9324981495
4,3.5,5759,39218,909475.708455192
2,3.0,781,91069,211021.32309252105
6,5.0,2113,61591,552082.0907300258
2,4.0,1502,54133,393599.6489967317
1,4.5,3944,54867,844253.1960548315
6,1.0,5838,11316,1096225.0117580728
2,1.5,4053,47972,691342.6415233325
5,4.5,4207,96924,922204.0404712142
3,5.0,3156,89048,572190.7046588002
1,2.5,2739,76220,568105.9941653791
2,5.0,5880,87271,1200000.0
1,2.5,4844,52635,814326.7083596595
7,5.0,2764,61265,555619.2494591016
1,4.0,3212,60109,631295.3615086577
6,1.5,2621,58797,504298.85004974564
7,5.0,3421,18079,566903.5968220774
8,2.5,2881,70887,716003.704987488
6,4.5,2170,32412,607200.728255074
3,4.0,2572,45862,512333.1185967572
7,4.0,4586,94727,893436.1188658735
8,4.5,2844,24821,665153.898094006
5,1.0,3042,83118,682100.9528857656
1,3.0,1313,84548,255309.90273080638
2,1.5,4145,43655,786170.3348194165
4,1.5,822,54688,162790.19196458542
1,1.0,1463,64576,290541.22951578023
8,3.0,5225,90066,945378.3617632947
1,1.5,5907,95913,1162367.708392542
3,2.5,2025,62236,486664.37314851565
5,2.0,2904,55221,716059.6049762804
4,2.0,1253,97189,313808.00779490854
7,1.5,1759,95916,408272.88677029713
7,3.5,2442,76092,536912.326383279
7,1.5,1043,64445,288522.7407458674
8,4.5,3065,18900,739261.6279634463
6,4.5,5269,43485,892768.7580558158
6,3.0,5706,23891,1083141.6048550487
2,4.0,5036,25014,906397.6686860606
4,2.5,3457,82083,786239.3932635897
7,1.0,1880,47964,344817.3492564587
6,1.5,3639,61171,617838.157791474
8,2.5,4395,54739,857665.8512210905
2,1.0,4237,95799,736628.6526874196
5,4.5,4358,94856,870858.2104789276
2,5.0,699,53374,207255.35949328012
6,2.5,2686,49459,586802.5289876915
3,2.0,2910,17045,559785.3874053226
8,1.5,4845,53255,733794.4721037335
3,3.0,3337,61965,546410.4322705881
7,2.0,5839,11237,1139643.2463358734
3,4.0,2207,62195,471362.7209177841
7,3.5,3553,46326,616035.3955740221
7,1.0,4581,15293,1084337.2438751135
6,4.5,3794,35274,889680.9338897397
3,1.5,4939,29237,1065597.5062094065
7,3.0,5282,88347,1060898.6523718033
4,5.0,3692,28229,665444.3326855358
5,4.5,3562,88847,807555.3003692869
2,1.5,3262,98576,546783.0676900159
2,5.0,1455,66718,282127.29790886963
6,3.0,2746,78718,502288.24067596026
3,3.5,5525,59615,1200000.0
3,2.0,1986,81296,408885.71647181513
7,2.0,2316,82796,501769.3451515943
8,4.5,4751,11915,968074.6054714625
1,1.5,2325,84651,372435.14861248253
7,1.5,2553,62774,513436.4470791099
5,3.0,5741,17076,1195711.498713564
4,3.5,784,90350,219037.03313348844
2,1.5,1121,43083,235246.48348230988
7,3.0,2911,63918,630271.5091805719
1,4.0,1848,14793,432613.27054771327
1,4.5,2258,60528,393546.5421220136
7,4.0,5757,76798,1155338.497726441
6,4.5,1602,19319,432337.53934476816
2,5.0,3827,23194,728050.3988905388
6,3.0,3738,29309,774084.1718678698
4,3.0,2528,68396,450367.9953666002
1,2.5,993,36998,192385.59233628603
